ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10069627,HY258207,6/16/2008 0:01,074XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,334,3,7,43,11,,,2008,8/17/2015 15:03,,,
10077682,HY266421,6/1/2009 0:01,038XX W MONROE ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,FALSE,FALSE,1122,11,28,26,2,,,2009,8/17/2015 15:03,,,
10934585,JA250690,9/21/2010 9:00,050XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1532,15,28,25,11,,,2010,5/5/2017 15:50,,,
10999273,JA326625,7/19/2010 12:30,065XX W DIVERSEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2511,25,36,19,11,,,2010,6/29/2017 15:52,,,
10088452,HY277098,11/1/2007 0:00,056XX W CHICAGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1511,15,29,25,11,,,2007,8/31/2015 15:43,,,
10937111,JA250408,1/1/2010 21:00,078XX S EMERALD AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,FALSE,TRUE,621,6,17,71,20,,,2010,5/7/2017 15:51,,,
10938629,JA251783,1/1/2010 0:00,043XX N MONTICELLO AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,1723,17,33,16,2,,,2010,5/9/2017 15:54,,,
10939305,JA256772,1/9/2010 16:00,026XX E 80TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,422,4,7,46,11,,,2010,5/10/2017 15:57,,,
10939670,JA256920,5/7/2009 0:01,056XX W WARWICK AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1633,16,38,15,20,,,2009,5/10/2017 15:57,,,
10940119,JA257771,9/9/2009 10:00,122XX S RACINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,524,5,34,53,11,,,2009,5/10/2017 15:57,,,
10099549,HY286286,1/1/2008 9:00,003XX W OLD TOWN CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1821,18,27,8,11,,,2008,8/17/2015 15:03,,,
10941735,JA259518,8/16/2009 0:01,053XX W DEMING PL,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,2515,25,31,19,17,,,2009,5/12/2017 15:47,,,
10108314,HY296722,7/1/2007 8:00,024XX E 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,334,3,7,43,11,,,2007,8/31/2015 15:43,,,
10122816,HY311916,12/10/2008 12:00,085XX S ESCANABA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,423,4,10,46,11,,,2008,8/17/2015 15:03,,,
10954328,JA274718,1/1/2010 0:25,072XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,323,3,6,69,11,,,2010,5/23/2017 15:50,,,
10955201,JA275777,5/23/2009 0:01,037XX N LAWNDALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1732,17,39,16,11,,,2009,5/24/2017 15:52,,,
11067333,JA405250,6/14/2010 2:15,0000X W KINZIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1831,18,42,8,11,,,2010,8/26/2017 15:52,,,
11067342,JA406214,1/24/2008 17:25,0000X E 101ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,511,5,9,49,11,,,2008,8/26/2017 15:52,,,
10985240,JA311035,8/1/2009 0:00,067XX S ROCKWELL ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,832,8,15,66,20,,,2009,6/18/2017 15:50,,,
11066177,JA404881,11/27/2010 0:00,017XX N WASHTENAW AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,1421,14,1,24,2,,,2010,8/26/2017 15:51,,,
10959612,JA281174,10/29/2009 0:01,087XX S HOUSTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,424,4,10,46,11,,,2009,5/28/2017 15:48,,,
10959641,JA281202,9/1/2008 0:00,115XX S LAFLIN ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,TRUE,524,5,34,53,2,,,2008,5/28/2017 15:48,,,
10964151,JA286700,12/20/2010 0:00,005XX N MC CLURG CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1834,18,42,8,11,,,2010,6/1/2017 15:53,,,
10965151,JA287554,1/1/2010 9:00,049XX W FLETCHER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2521,25,31,19,11,,,2010,6/2/2017 15:54,,,
10143456,HY332600,5/15/2006 12:00,003XX E 45TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,215,2,3,38,11,,,2006,8/31/2015 15:43,,,
10965147,JA287749,1/1/2006 0:01,084XX S WOOD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,614,6,18,71,11,,,2006,6/3/2017 15:49,,,
10969737,JA293457,2/3/2010 15:00,045XX N CLARENDON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1914,19,46,3,11,,,2010,6/6/2017 15:48,,,
10969781,JA293508,6/5/2010 0:00,050XX W MONROE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1533,15,28,25,11,,,2010,6/6/2017 15:48,,,
10970137,JA294106,6/20/2008 17:00,048XX W ARMITAGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,FALSE,FALSE,2522,25,31,19,17,,,2008,6/6/2017 15:48,,,
10143188,HY332456,5/1/2007 0:00,010XX N DRAKE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,1121,11,27,23,2,,,2007,8/31/2015 15:43,,,
10971498,JA294495,11/1/2009 7:45,046XX N RESERVE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1614,16,36,76,11,,,2009,6/7/2017 15:51,,,
10971390,JA295259,4/1/2008 9:00,060XX S WINCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,714,7,15,67,11,,,2008,6/14/2017 15:53,,,
10975390,JA299190,6/9/2010 0:01,068XX S CAMPBELL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,832,8,15,66,20,,,2010,6/10/2017 15:49,,,
10981758,JA306783,11/19/2009 9:00,003XX W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1831,18,42,8,11,,,2009,6/15/2017 15:50,,,
10984819,JA310561,6/17/2008 2:30,078XX S EUCLID AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,414,4,8,43,6,,,2008,6/17/2017 15:52,,,
10348657,HY539373,1/1/2007 0:01,038XX W GLADYS AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,TRUE,FALSE,1133,11,24,26,2,,,2007,6/17/2017 15:50,,,
10990217,JA316883,9/26/2009 9:00,032XX W WALNUT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1123,11,28,27,11,,,2009,6/22/2017 15:56,,,
10991335,JA317968,1/20/2010 0:00,100XX S BEVERLY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2213,22,21,73,11,,,2010,6/23/2017 15:52,,,
10156043,HY344878,2/20/2007 0:00,017XX W 19TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,1234,12,25,31,20,,,2007,8/31/2015 15:43,,,
10192512,HY379958,3/21/2008 0:01,048XX W WASHINGTON BLVD,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,FALSE,FALSE,1532,15,28,25,2,,,2008,8/17/2015 15:03,,,
10229772,HY417004,6/23/2008 11:00,013XX W ARDMORE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,FALSE,FALSE,2013,20,48,77,11,,,2008,9/10/2015 11:43,,,
10260609,HY447971,11/27/2009 0:01,036XX W DICKENS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2525,25,26,22,11,,,2009,10/9/2015 15:58,,,
10272321,HY460319,6/24/2008 12:00,062XX W MELROSE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1633,16,36,17,11,,,2008,10/17/2015 15:53,,,
10276495,HY463947,1/9/2009 8:00,023XX E 93RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HIGHWAY/EXPRESSWAY,FALSE,FALSE,413,4,7,48,11,,,2009,10/17/2015 15:55,,,
10308276,HY496838,8/1/2008 12:00,037XX W WILSON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,1723,17,39,14,20,,,2008,11/11/2015 16:01,,,
10309873,HY498797,6/1/2007 10:00,073XX S MAPLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,835,8,18,66,11,,,2007,11/21/2015 15:51,,,
10319959,HY508778,11/1/2009 16:00,024XX S ST LOUIS AVE,263,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,FALSE,FALSE,1024,10,22,30,2,,,2009,11/21/2015 15:51,,,
10322652,HY512450,12/1/2009 8:00,011XX N MASSASOIT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1511,15,29,25,11,,,2009,11/24/2015 15:57,,,
11008220,JA337145,7/1/2010 9:00,071XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,323,3,6,69,11,,,2010,7/7/2017 15:58,,,
11008669,JA337713,1/1/2009 0:01,031XX N MARMORA AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,2514,25,30,19,20,,,2009,7/7/2017 15:58,,,
11009538,JA338760,10/19/2006 10:00,020XX W JACKSON BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1225,12,2,28,11,,,2006,7/15/2017 15:49,,,
11010297,JA332872,6/21/2008 0:00,053XX S MARSHFIELD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,932,9,16,61,20,,,2008,7/9/2017 15:51,,,
11010305,JA339378,1/1/2009 0:00,091XX S UNION AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,2223,22,21,73,20,,,2009,7/9/2017 15:51,,,
10329253,HY520130,9/26/2008 10:00,001XX S MASON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1513,15,29,25,11,,,2008,12/1/2015 16:00,,,
10349061,HY539942,3/1/2007 0:00,035XX S CALIFORNIA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,911,9,12,58,20,,,2007,12/19/2015 15:58,,,
10357088,HY547706,1/1/2009 0:01,034XX W 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,831,8,18,66,11,,,2009,12/24/2015 15:55,,,
10390165,HZ126685,11/3/2006 16:45,081XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,614,6,18,71,11,,,2006,1/30/2016 15:52,,,
11649978,JC217323,4/27/2010 9:45,009XX W 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,733,7,6,68,11,,,2010,4/10/2019 16:14,,,
11649990,JC217271,12/21/2008 11:10,047XX S ST LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,223,2,4,38,11,,,2008,4/10/2019 16:14,,,
11649965,JC217381,11/9/2010 3:30,045XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,215,2,3,38,11,,,2010,4/10/2019 16:14,,,
10745529,HZ506651,11/19/2008 0:01,027XX S KARLOV AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,TRUE,1031,10,22,30,17,,,2008,4/11/2019 15:59,,,
11655016,JC224338,3/1/2008 0:00,075XX S PAXTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,414,4,7,43,11,,,2008,4/15/2019 16:11,,,
11066128,JA404879,9/1/2008 0:00,017XX N FRANCISCO AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,1421,14,1,24,2,,,2008,4/13/2019 15:55,,,
11647163,JC212796,2/1/2006 0:00,051XX S MAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,934,9,20,61,11,,,2006,4/13/2019 16:01,,,
6366512,HP444199,7/5/2008 10:00,028XX N MONTCLARE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2511,25,36,18,08A,,,2008,4/15/2016 11:16,,,
7651492,HS455992,8/6/2010 20:45,041XX W OAKDALE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2523,25,31,21,08A,,,2010,4/15/2016 11:16,,,
7580668,HS384740,6/23/2010 0:00,050XX W ERIE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,TRUE,FALSE,1532,15,28,25,11,,,2010,4/15/2016 11:16,,,
4542466,HM130769,1/11/2006 0:00,079XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,6,44,7,,,2006,8/17/2015 15:03,,,
4542456,HM122944,1/6/2006 12:00,067XX W NORTH AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,2513,25,36,25,11,,,2006,8/17/2015 15:03,,,
4542503,HM130890,1/15/2006 12:00,025XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1432,14,32,22,11,,,2006,8/17/2015 15:03,,,
4542505,HM128277,1/16/2006 23:55,012XX W 97TH PL,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2213,22,21,73,3,,,2006,8/17/2015 15:03,,,
4542497,HM126301,1/15/2006 8:30,039XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,925,9,3,37,7,,,2006,8/17/2015 15:03,,,
4542412,HM130510,1/18/2006 0:00,072XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,831,8,18,66,14,,,2006,8/17/2015 15:03,,,
4542416,HM127274,1/15/2006 15:00,014XX S MUSEUM CAMPUS DR,890,THEFT,FROM BUILDING,SPORTS ARENA/STADIUM,FALSE,FALSE,133,1,2,33,6,,,2006,8/17/2015 15:03,,,
4542424,HM129800,1/17/2006 18:05,007XX E 76TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,624,6,6,69,08B,,,2006,8/17/2015 15:03,,,
4542482,HM130670,1/18/2006 8:30,018XX N HONORE ST,810,THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,1434,14,32,22,6,,,2006,8/17/2015 15:03,,,
4542394,HM130835,1/17/2006 17:00,075XX W ADDISON ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1631,16,36,17,6,,,2006,8/17/2015 15:03,,,
4542395,HM129225,1/17/2006 14:12,017XX W 79TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,21,71,6,,,2006,8/17/2015 15:03,,,
4542398,HM126534,1/15/2006 23:15,074XX S MERRILL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,333,3,5,43,26,,,2006,8/17/2015 15:03,,,
4542380,HM119936,1/11/2006 20:00,056XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,233,2,20,40,08B,,,2006,8/17/2015 15:03,,,
4542373,HM127150,1/16/2006 11:20,060XX S WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,825,8,15,66,3,,,2006,8/17/2015 15:03,,,
4542492,HM130532,1/18/2006 6:20,015XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,132,1,3,33,08B,,,2006,8/17/2015 15:03,,,
4547432,HM132129,1/18/2006 23:05,074XX N ROGERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2422,24,49,1,15,,,2006,8/17/2015 15:03,,,
5180089,HM770990,12/12/2006 22:45,044XX N CICERO AVE,3910,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,GAS STATION,FALSE,FALSE,1722,17,45,15,26,,,2006,2/4/2016 6:33,,,
4577435,HM165779,2/6/2006 8:35,013XX E 53RD ST,330,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,TRUE,FALSE,2131,2,4,41,3,,,2006,2/4/2016 6:33,,,
4683230,HM286149,4/12/2006 10:20,033XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,TRUE,FALSE,1412,14,35,21,14,,,2006,8/17/2015 15:03,,,
4713049,HM201277,2/25/2006 20:45,095XX S GENOA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2223,22,21,73,18,,,2006,8/17/2015 15:03,,,
4745582,HM259234,3/29/2006 9:45,032XX W 64TH ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,TRUE,FALSE,823,8,15,66,18,,,2006,8/17/2015 15:03,,,
4757173,HM368193,5/22/2006 14:30,074XX N ROGERS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2422,24,49,1,7,,,2006,8/17/2015 15:03,,,
4723997,HM331331,5/5/2006 4:30,022XX N KENNEDY EXPY OB,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1432,14,32,22,04A,,,2006,2/4/2016 6:33,,,
5342483,HN198111,2/26/2007 10:00,027XX W MONTROSE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,FALSE,FALSE,1724,17,33,16,14,,,2007,2/4/2016 6:33,,,
4790719,HM404104,4/28/2006 16:00,020XX N CALIFORNIA AVE,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,BANK,FALSE,FALSE,1414,14,35,22,11,,,2006,8/17/2015 15:03,,,
5667618,HN471581,7/17/2007 12:20,023XX S CANAL ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,923,9,25,34,18,,,2007,2/4/2016 6:33,,,
4815495,HM428310,6/21/2006 13:40,001XX E WACKER DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,FALSE,FALSE,124,1,42,32,11,,,2006,8/17/2015 15:03,,,
4852718,HM467328,6/28/2006 0:00,078XX S RACINE AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,612,6,17,71,2,,,2006,2/4/2016 6:33,,,
4858465,HM470488,7/12/2006 11:36,025XX S STEVENSON IB RYAN ER IB,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HIGHWAY/EXPRESSWAY,FALSE,FALSE,923,9,11,60,04B,,,2006,8/17/2015 15:03,,,
4862119,HM476228,7/14/2006 23:18,019XX W ROSCOE ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,FALSE,FALSE,1924,19,32,5,3,,,2006,8/17/2015 15:03,,,
6271302,HP358847,5/26/2008 17:00,003XX W 48TH PL,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,935,9,3,37,6,,,2008,2/9/2018 15:44,,,
6678894,HP748593,12/24/2008 1:00,083XX W GRACE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1631,16,36,17,5,,,2008,4/15/2016 11:16,,,
6280578,HP361888,5/28/2008 20:05,067XX S BISHOP FORD EXPY IB,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,511,5,21,49,18,,,2008,2/9/2018 15:44,,,
5869636,HN668468,10/25/2007 1:30,020XX W NORTH AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1434,14,32,24,08B,,,2007,2/4/2016 6:33,,,
4915969,HM530334,8/9/2006 13:30,024XX E SOUTH SHORE DR,460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,334,3,7,43,08B,,,2006,8/17/2015 15:03,,,
4926530,HM543051,8/15/2006 22:30,024XX E SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,NURSING HOME/RETIREMENT HOME,FALSE,TRUE,334,3,7,43,26,,,2006,8/17/2015 15:03,,,
4961537,HM572555,8/31/2006 0:48,018XX N MILWAUKEE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1434,14,32,22,3,,,2006,2/4/2016 6:33,,,
4973686,HM528316,8/8/2006 19:20,051XX W MAYPOLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,,,2006,8/17/2015 15:03,,,
5096200,HM695657,11/1/2006 9:00,066XX W BELDEN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,2512,25,36,18,11,,,2006,8/17/2015 15:03,,,
4991417,HM602554,9/15/2006 7:00,046XX N MONTICELLO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1723,17,33,14,7,,,2006,8/17/2015 15:03,,,
5068369,HM462678,7/6/2006 14:00,066XX W BELDEN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2512,25,36,18,5,,,2006,8/17/2015 15:03,,,
6301925,HP384804,1/1/2006 0:00,014XX W 85TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,614,6,21,71,6,,,2006,8/17/2015 15:03,,,
5062391,HM669250,10/18/2006 0:00,056XX W WELLINGTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2514,25,31,19,7,,,2006,8/17/2015 15:03,,,
6315021,HP385405,6/9/2008 0:01,033XX N NEW ENGLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1632,16,36,17,6,,,2008,8/17/2015 15:03,,,
5064560,HM669195,10/19/2006 8:30,004XX W BELDEN AVE,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,1814,18,43,7,3,,,2006,8/17/2015 15:03,,,
5172191,HM764776,12/9/2006 14:00,007XX W ERIE ST,460,BATTERY,SIMPLE,DELIVERY TRUCK,FALSE,FALSE,1323,12,27,24,08B,,,2006,8/17/2015 15:03,,,
5210184,HM796938,12/27/2006 18:45,094XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,633,6,9,49,26,,,2006,8/17/2015 15:03,,,
5224520,HN107519,1/5/2007 9:30,004XX W ADAMS ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,FALSE,111,1,2,28,26,,,2007,8/17/2015 15:03,,,
5230372,HM645737,10/7/2006 12:05,050XX W WASHINGTON BLVD,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,TRUE,FALSE,1533,15,28,25,18,,,2006,8/17/2015 15:03,,,
5243014,HN121896,1/13/2007 9:00,003XX W 40TH ST,460,BATTERY,SIMPLE,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,925,9,11,61,08B,,,2007,8/17/2015 15:03,,,
5249717,HM661508,10/15/2006 12:58,0000X S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1533,15,28,25,18,,,2006,8/17/2015 15:03,,,
5266031,HN139396,1/22/2007 9:00,024XX E SOUTH SHORE DR,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,334,3,7,43,6,,,2007,8/17/2015 15:03,,,
5272536,HN142921,1/12/2007 14:00,005XX N BESSIE COLEMAN DR,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1651,16,41,76,6,,,2007,8/17/2015 15:03,,,
